name,url,image_url,Item ID,Total Price,Weight,Per Carat Price,Color,Shape,Clarity,Cut,Color Intensity,Origin,Treatments,Length,Width,Height,Price per Length
Padparadscha Sapphire - Cushion 0.50 Ct. #S7667,https://www.thenaturalsapphirecompany.com/0.50ct-madagascar-cushion-padparadscha-sapphire-s7667-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s7667/image/certified-natural-madagascar-cushion-padparadscha-sapphire-0.5000-cts-s7667-1-full.jpg,S7667,2145,0.50,"$4,290 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,5.71,3.73,2.49,375.65674255691766
Padparadscha Sapphire - Oval 1.03 Ct. #S15191,https://www.thenaturalsapphirecompany.com/1.03ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s15191-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15191/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.0300-cts-s15191-1-full.jpg,S15191,2225,1.03,"$2,160.19 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.74,4.82,3.77,330.1186943620178
Padparadscha Sapphire - Cushion 1.41 Ct. #S13692,https://www.thenaturalsapphirecompany.com/1.41ct-madagascar-cushion-padparadscha-sapphire-s13692-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13692/image/certified-natural-untreated-madagascar-oval-padparadscha-sapphire-1.4100-cts-s13692-1-full.jpg,S13692,2256,1.41,"$1,600 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Light,Madagascar,No Enhancement,7.2,6.05,3.92,313.3333333333333
Padparadscha Sapphire - Cushion 0.82 Ct. #S12606,https://www.thenaturalsapphirecompany.com/0.82ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s12606-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12606/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-0.8200-cts-s12606-1-full.jpg,S12606,2296,0.82,"$2,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,4.82,4.77,3.78,476.3485477178423
Padparadscha Sapphire - Oval 1.30 Ct. #PA3968,https://www.thenaturalsapphirecompany.com/1.30ct-ceylon-sri-lanka-oval-padparadscha-sapphire-pa3968-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3968/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.3000-cts-pa3968-1-full.jpg,PA3968,2340,1.30,"$1,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,6.6,5.72,4.08,354.54545454545456
Padparadscha Sapphire - Oval 1.18 Ct. #S8710,https://www.thenaturalsapphirecompany.com/1.18ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s8710-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8710/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.1800-cts-s8710-1-full.jpg,S8710,2360,1.18,"$2,000 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,7.31,6.0,3.05,322.8454172366621
Padparadscha Sapphire - Oval 1.04 Ct. #S14167,https://www.thenaturalsapphirecompany.com/1.04ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14167-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14167/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.0400-cts-s14167-1-full.jpg,S14167,2423,1.04,"$2,329.81 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,6.78,5.08,3.36,357.3746312684366
Padparadscha Sapphire - Oval 1.01 Ct. #PA4003,https://www.thenaturalsapphirecompany.com/1.01ct-ceylon-sri-lanka-oval-padparadscha-sapphire-pa4003-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa4003/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.0100-cts-pa4003-1-full.jpg,PA4003,2424,1.01,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,7.24,5.69,3.08,334.8066298342541
Padparadscha Sapphire - Oval 1.17 Ct. #PA3940,https://www.thenaturalsapphirecompany.com/1.17ct-ceylon-sri-lanka-oval-padparadscha-sapphire-pa3940-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3940/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.1700-cts-pa3940-1-full.jpg,PA3940,2445,1.17,"$2,089.74 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,6.76,5.64,3.41,361.6863905325444
Padparadscha Sapphire - Cushion 1.02 Ct. #PA3557,https://www.thenaturalsapphirecompany.com/1.02ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-pa3557-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3557/image/certified-natural-untreated-ceylon-cushion-padparadscha-sapphire-1.0500-cts-pa3557-1-full.jpg,PA3557,2448,1.02,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.23,5.46,3.57,392.93739967897267
Padparadscha Sapphire - Pear 1.72 Ct. #S13854,https://www.thenaturalsapphirecompany.com/1.72ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s13854-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13854/image/certified-natural-untreated-ceylon(srilanka)-pear-padparadscha-sapphire-1.7200-cts-s13854-1-full.jpg,S13854,2477,1.72,"$1,440.12 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,8.65,6.55,3.92,286.35838150289015
Padparadscha Sapphire - Pear 1.14 Ct. #S15222,https://www.thenaturalsapphirecompany.com/1.14ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s15222-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15222/image/certified-natural-ceylon(srilanka)-pear-padparadscha-sapphire-1.1500-cts-s15222-1-full.jpg,S15222,2483,1.14,"$2,178.07 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,7.95,5.02,3.84,312.32704402515725
Padparadscha Sapphire - Pear 1.04 Ct. #S16932,https://www.thenaturalsapphirecompany.com/1.04ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s16932-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16932/image/certified-natural-untreated-ceylon(srilanka)-pear-padparadscha-sapphire-1.0300-cts-s16932-1-full.jpg,S16932,2496,1.04,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,7.98,5.01,3.81,312.78195488721803
Padparadscha Sapphire - Oval 1.04 Ct. #PA3892,https://www.thenaturalsapphirecompany.com/1.04ct-ceylon-sri-lanka-oval-padparadscha-sapphire-pa3892-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3892/image/certified-natural-ceylon-oval-padparadscha-sapphire-1.0400-cts-pa3892-1-full.jpg,PA3892,2496,1.04,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,7.54,5.61,3.02,331.0344827586207
Padparadscha Sapphire - Round 1.67 Ct. #S15334,https://www.thenaturalsapphirecompany.com/1.67ct-east-africa-round-padparadscha-sapphire-s15334-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15334/image/certified-natural-untreated-eastafrica-round-padparadscha-sapphire-1.6700-cts-s15334-1-full.jpg,S15334,2505,1.67,"$1,500 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Very Slightly Included,Mixed Brilliant,Medium Intense,East Africa,No Enhancement,7.2,7.34,4.26,347.9166666666667
Padparadscha Sapphire - Pear 1.01 Ct. #S12063,https://www.thenaturalsapphirecompany.com/1.01ct-madagascar-pear-padparadscha-sapphire-s12063-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12063/image/certified-natural-madagascar-pear-padparadscha-sapphire-1.0100-cts-s12063-1-full.jpg,S12063,2525,1.01,"$2,500 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Eye Clean,Mixed Brilliant,Intense,Madagascar,Heated,8.61,5.05,3.14,293.2636469221835
Padparadscha Sapphire - Heart 1.42 Ct. #PA3777,https://www.thenaturalsapphirecompany.com/1.42ct-madagascar-heart-padparadscha-sapphire-pa3777-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3777/image/certified-natural-untreated-madagascar-heart-padparadscha-sapphire-1.4200-cts-pa3777-1-full.jpg,PA3777,2556,1.42,"$1,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Heart,Eye Clean,Mixed Brilliant,Intense,Madagascar,No Enhancement,6.78,8.06,3.49,376.9911504424779
Padparadscha Sapphire - Cushion 1.59 Ct. #S14970,https://www.thenaturalsapphirecompany.com/1.59ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s14970-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14970/image/certified-natural-untreated-ceylon(srilanka)-cushion-pink-sapphire-0.9600-cts-s14970-1-full.jpg,S14970,2569,1.59,"$1,615.72 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.7,6.51,4.12,383.4328358208955
Padparadscha Sapphire - Emerald Cut 1.47 Ct. #PA3629,https://www.thenaturalsapphirecompany.com/1.47ct-madagascar-emerald-cut-padparadscha-sapphire-pa3629-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3629/image/certified-natural-madagascar-emeraldcut-padparadscha-sapphire-1.4700-cts-pa3629-1-full.jpg,PA3629,2572,1.47,"$1,749.66 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Emerald Cut,Very Slightly Included,Emerald Cut,Intense,Madagascar,Heated,7.58,4.58,3.89,339.31398416886543
Padparadscha Sapphire - Oval 1.84 Ct. #S10933,https://www.thenaturalsapphirecompany.com/1.84ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s10933-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10933/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-1.8400-cts-s10933-1-full.jpg,S10933,2576,1.84,"$1,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,8.08,6.42,4.7,318.81188118811883
Padparadscha Sapphire - Oval 1.52 Ct. #S13624,https://www.thenaturalsapphirecompany.com/1.52ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s13624-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13624/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.5200-cts-s13624-1-full.jpg,S13624,2584,1.52,"$1,700 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,8.02,5.82,3.8,322.19451371571074
Padparadscha Sapphire - Oval 1.62 Ct. #S13814,https://www.thenaturalsapphirecompany.com/1.62ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s13814-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13814/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.6200-cts-s13814-1-full.jpg,S13814,2592,1.62,"$1,600 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,8.14,6.22,3.99,318.4275184275184
Padparadscha Sapphire - Cushion 1.08 Ct. #PA3559,https://www.thenaturalsapphirecompany.com/1.08ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-pa3559-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3559/image/certified-natural-untreated-ceylon-cushion-padparadscha-sapphire-1.0800-cts-pa3559-1-full.jpg,PA3559,2592,1.08,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,5.79,5.69,3.5,447.6683937823834
Padparadscha Sapphire - Oval 1.08 Ct. #S3718,https://www.thenaturalsapphirecompany.com/1.08ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s3718-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s3718/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.0800-cts-s3718-1-full.jpg,S3718,2592,1.08,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,7.12,4.88,3.78,364.0449438202247
Padparadscha Sapphire - Oval 1.03 Ct. #S17520,https://www.thenaturalsapphirecompany.com/1.03ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s17520-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17520/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.0300-cts-s17520-1-full.jpg,S17520,2600,1.03,"$2,524.27 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.32,5.14,3.69,411.3924050632911
Padparadscha Sapphire - Oval 1.12 Ct. #PA3986,https://www.thenaturalsapphirecompany.com/1.12ct-ceylon-sri-lanka-oval-padparadscha-sapphire-pa3986-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa3986/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.1200-cts-pa3986-1-full.jpg,PA3986,2688,1.12,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,7.12,4.99,3.94,377.5280898876404
Padparadscha Sapphire - Oval 1.43 Ct. #S6660,https://www.thenaturalsapphirecompany.com/1.43ct-madagascar-oval-padparadscha-sapphire-s6660-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s6660/image/certified-natural-madagascar-oval-padparadscha-sapphire-1.4300-cts-s6660-1-full.jpg,S6660,2717,1.43,"$1,900 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Madagascar,Heated,7.06,6.65,4.01,384.84419263456095
Padparadscha Sapphire - Round 1.19 Ct. #S9448,https://www.thenaturalsapphirecompany.com/1.19ct-madagascar-round-padparadscha-sapphire-s9448-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s9448/image/certified-natural-untreated-madagascar-round-padparadscha-sapphire-1.1900-cts-s9448-1-full.jpg,S9448,2737,1.19,"$2,300 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Slightly Included,Mixed Brilliant,Vivid,Madagascar,No Enhancement,6.14,6.08,3.92,445.7654723127036
Padparadscha Sapphire - Round 1.37 Ct. #S9447,https://www.thenaturalsapphirecompany.com/1.37ct-madagascar-round-padparadscha-sapphire-s9447-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s9447/image/certified-natural-untreated-ceylon(srilanka)-round-brown-sapphire-1.3700-cts-s9447-1-full.jpg,S9447,2740,1.37,"$2,000 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,No Enhancement,6.51,6.45,3.85,420.8909370199693
Padparadscha Sapphire - Cushion 0.86 Ct. #S11159,https://www.thenaturalsapphirecompany.com/0.86ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s11159-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11159/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-0.8600-cts-s11159-1-full.jpg,S11159,2752,0.86,"$3,200 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,5.78,4.84,3.19,476.12456747404843
Padparadscha Sapphire - Pear 0.99 Ct. #S6394,https://www.thenaturalsapphirecompany.com/0.99ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s6394-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s6394/image/certified-natural-untreated-ceylon(srilanka)-pear-padparadscha-sapphire-0.9900-cts-s6394-1-full.jpg,S6394,2772,0.99,"$2,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,8.02,5.49,3.28,345.63591022443893
Padparadscha Sapphire - Oval 1.85 Ct. #S14126,https://www.thenaturalsapphirecompany.com/1.85ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14126-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14126/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.8500-cts-s14126-1-full.jpg,S14126,2775,1.85,"$1,500 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,7.58,5.86,5.38,366.09498680738784
Padparadscha Sapphire - Oval 0.87 Ct. #S11160,https://www.thenaturalsapphirecompany.com/0.87ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s11160-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11160/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-0.8700-cts-s11160-1-full.jpg,S11160,2784,0.87,"$3,200 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,6.41,5.28,2.74,434.32137285491416
Padparadscha Sapphire - Cushion 1.99 Ct. #S11466,https://www.thenaturalsapphirecompany.com/1.99ct-madagascar-cushion-padparadscha-sapphire-s11466-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11466/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-1.9900-cts-s11466-1-full.jpg,S11466,2786,1.99,"$1,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,7.06,5.81,4.82,394.6175637393768
Padparadscha Sapphire - Oval 1.40 Ct. #S17264,https://www.thenaturalsapphirecompany.com/1.40ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s17264-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17264/image/certified-natural-untreated-ceylon(srilanka)-oval-pink-sapphire-1.4000-cts-s17264-1-full.jpg,S17264,2800,1.40,"$2,000 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,8.25,5.55,3.72,339.3939393939394
Padparadscha Sapphire - Cushion 1.18 Ct. #S8213,https://www.thenaturalsapphirecompany.com/1.18ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s8213-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8213/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-1.1800-cts-s8213-1-full.jpg,S8213,2832,1.18,"$2,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,6.38,5.79,3.87,443.8871473354232
Padparadscha Sapphire - Cushion 1.05 Ct. #PA4122,https://www.thenaturalsapphirecompany.com/1.05ct-madagascar-cushion-padparadscha-sapphire-pa4122-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/pa4122/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-1.0500-cts-pa4122-1-full.jpg,PA4122,2835,1.05,"$2,700 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,6.28,4.2,3.82,451.4331210191083
Padparadscha Sapphire - Cushion 2.06 Ct. #S16327,https://www.thenaturalsapphirecompany.com/2.06ct-madagascar-cushion-padparadscha-sapphire-s16327-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16327/image/certified-natural-untreated-madagascar-cushion-pink-sapphire-2.0600-cts-s16327-1-full.jpg,S16327,2884,2.06,"$1,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Intense,Madagascar,No Enhancement,6.85,6.27,4.95,421.021897810219
Padparadscha Sapphire - Oval 1.24 Ct. #S14158,https://www.thenaturalsapphirecompany.com/1.24ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14158-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14158/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.2400-cts-s14158-1-full.jpg,S14158,2902,1.24,"$2,340.32 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,7.32,5.86,3.45,396.448087431694
Padparadscha Sapphire - Oval 0.97 Ct. #S11165,https://www.thenaturalsapphirecompany.com/0.97ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s11165-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11165/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-0.9700-cts-s11165-1-full.jpg,S11165,2910,0.97,"$3,000 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,6.65,4.96,3.4,437.593984962406
Padparadscha Sapphire - Cushion 1.30 Ct. #S11752,https://www.thenaturalsapphirecompany.com/1.30ct-madagascar-cushion-padparadscha-sapphire-s11752-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11752/image/certified-natural-madagascar-cushion-padparadscha-sapphire-1.3000-cts-s11752-1-full.jpg,S11752,2925,1.30,"$2,250 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,Heated,6.59,6.54,3.2,443.85432473444615
Padparadscha Sapphire - Oval 0.92 Ct. #S11146,https://www.thenaturalsapphirecompany.com/0.92ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s11146-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11146/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-0.9200-cts-s11146-1-full.jpg,S11146,2944,0.92,"$3,200 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,6.59,5.25,3.18,446.7374810318665
